"","X","City","State","State_Abbr","Plant","Site_Name","Zipcode","Population_Served","County_FIPS","Collection_Date","Sample_ID","Dilution","BCoV.Recovery","BCoV.Recovery.LCI","BCoV.Recovery.UCI","MPXV_G2R_gc_g_dry_weight","MPXV_G2R_gc_g_dry_weight_UCI","MPXV_G2R_gc_g_dry_weight_LCI","MPXV_G2R_norm_PMMoV","PMMoV_gc_g_dry_weight","PMMoV_gc_g_dry_weight_UCI","PMMoV_gc_g_dry_weight_LCI","XBB_bkpt_gc_g_dry_weight","XBB_bkpt_gc_g_dry_weight_UCI","XBB_bkpt_gc_g_dry_weight_LCI","XBB_bkpt_norm_PMMoV","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_UCI","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_LCI","SC2_BA_4_ORF1a_Del141143_norm_PMMoV","MPXV_G2R_gc_g_dry_weight.1","MPXV_G2R_gc_g_dry_weight_UCI.1","MPXV_G2R_gc_g_dry_weight_LCI.1","MPXV_G2R_norm_PMMoV.1","Influenza_A_gc_g_dry_weight","Influenza_A_gc_g_dry_weight_UCI","Influenza_A_gc_g_dry_weight_LCI","Influenza_A_norm_PMMoV","SC2_N_gc_g_dry_weight","SC2_N_gc_g_dry_weight_UCI","SC2_N_gc_g_dry_weight_LCI","SC2_N_norm_PMMoV","SC2_BA_2_LPPA24S_gc_g_dry_weight","SC2_BA_2_LPPA24S_gc_g_dry_weight_UCI","SC2_BA_2_LPPA24S_gc_g_dry_weight_LCI","SC2_BA_2_LPPA24S_norm_PMMoV","SC2_Omicron_Del143145_gc_g_dry_weight","SC2_Omicron_Del143145_gc_g_dry_weight_UCI","SC2_Omicron_Del143145_gc_g_dry_weight_LCI","SC2_Omicron_Del143145_norm_PMMoV","SC2_S_gc_g_dry_weight","SC2_S_gc_g_dry_weight_UCI","SC2_S_gc_g_dry_weight_LCI","SC2_S_norm_PMMoV","SC2_Delta_156157_gc_g_dry_weight","SC2_Delta_156157_gc_g_dry_weight_UCI","SC2_Delta_156157_gc_g_dry_weight_LCI","SC2_Delta_156157_norm_PMMoV","HV_69_70_Del_gc_g_dry_weight","HV_69_70_Del_gc_g_dry_weight_UCI","HV_69_70_Del_gc_g_dry_weight_LCI","HV_69_70_Del_norm_PMMoV","Noro_G2_gc_g_dry_weight","Noro_G2_gc_g_dry_weight_UCI","Noro_G2_gc_g_dry_weight_LCI","Noro_G2_norm_PMMoV","Influenza_B_gc_g_dry_weight","Influenza_B_gc_g_dry_weight_UCI","Influenza_B_gc_g_dry_weight_LCI","Influenza_B_norm_PMMoV","HMPV_4_gc_g_dry_weight","HMPV_4_gc_g_dry_weight_UCI","HMPV_4_gc_g_dry_weight_LCI","HMPV_4_norm_PMMoV","HAV_gc_g_dry_weight","HAV_gc_g_dry_weight_UCI","HAV_gc_g_dry_weight_LCI","HAV_norm_PMMoV","HAdV_F_gc_g_dry_weight","HAdV_F_gc_g_dry_weight_UCI","HAdV_F_gc_g_dry_weight_LCI","HAdV_F_norm_PMMoV","Rotavirus_gc_g_dry_weight","Rotavirus_gc_g_dry_weight_UCI","Rotavirus_gc_g_dry_weight_LCI","Rotavirus_norm_PMMoV","EV.D68_gc_g_dry_weight","EV.D68_gc_g_dry_weight_UCI","EV.D68_gc_g_dry_weight_LCI","EV.D68_norm_PMMoV","C_auris_gc_g_dry_weight","C_auris_gc_g_dry_weight_UCI","C_auris_gc_g_dry_weight_LCI","C_auris_norm_PMMoV","RSV_gc_g_dry_weight","RSV_gc_g_dry_weight_UCI","RSV_gc_g_dry_weight_LCI","RSV_norm_PMMoV","MPXV_G2R_gc_g_dry_weight_trimmed5","MPXV_G2R_norm_PMMoV_trimmed5","PMMoV_gc_g_dry_weight_trimmed5","XBB_bkpt_gc_g_dry_weight_trimmed5","XBB_bkpt_norm_PMMoV_trimmed5","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_trimmed5","SC2_BA_4_ORF1a_Del141143_norm_PMMoV_trimmed5","MPXV_G2R_gc_g_dry_weight_trimmed5.1","MPXV_G2R_norm_PMMoV_trimmed5.1","Influenza_A_gc_g_dry_weight_trimmed5","Influenza_A_norm_PMMoV_trimmed5","SC2_N_gc_g_dry_weight_trimmed5","SC2_N_norm_PMMoV_trimmed5","SC2_BA_2_LPPA24S_gc_g_dry_weight_trimmed5","SC2_BA_2_LPPA24S_norm_PMMoV_trimmed5","SC2_Omicron_Del143145_gc_g_dry_weight_trimmed5","SC2_Omicron_Del143145_norm_PMMoV_trimmed5","SC2_S_gc_g_dry_weight_trimmed5","SC2_S_norm_PMMoV_trimmed5","SC2_Delta_156157_gc_g_dry_weight_trimmed5","SC2_Delta_156157_norm_PMMoV_trimmed5","HV_69_70_Del_gc_g_dry_weight_trimmed5","HV_69_70_Del_norm_PMMoV_trimmed5","Noro_G2_gc_g_dry_weight_trimmed5","Noro_G2_norm_PMMoV_trimmed5","Influenza_B_gc_g_dry_weight_trimmed5","Influenza_B_norm_PMMoV_trimmed5","HMPV_4_gc_g_dry_weight_trimmed5","HMPV_4_norm_PMMoV_trimmed5","HAV_gc_g_dry_weight_trimmed5","HAV_norm_PMMoV_trimmed5","HAdV_F_gc_g_dry_weight_trimmed5","HAdV_F_norm_PMMoV_trimmed5","Rotavirus_gc_g_dry_weight_trimmed5","Rotavirus_norm_PMMoV_trimmed5","EV.D68_gc_g_dry_weight_trimmed5","EV.D68_norm_PMMoV_trimmed5","C_auris_gc_g_dry_weight_trimmed5","C_auris_norm_PMMoV_trimmed5","RSV_gc_g_dry_weight_trimmed5","RSV_norm_PMMoV_trimmed5","MPXV_G2R_num_wells","PMMoV_num_wells","XBB_bkpt_num_wells","SC2_BA_4_ORF1a_Del141143_num_wells","MPXV_G2R_num_wells.1","Influenza_A_num_wells","SC2_N_num_wells","SC2_BA_2_LPPA24S_num_wells","SC2_Omicron_Del143145_num_wells","SC2_S_num_wells","SC2_Delta_156157_num_wells","HV_69_70_Del_num_wells","Noro_G2_num_wells","Influenza_B_num_wells","HMPV_4_num_wells","HAV_num_wells","HAdV_F_num_wells","Rotavirus_num_wells","EV.D68_num_wells","C_auris_num_wells","RSV_num_wells"
"23265",23265,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/13/2023","33-230413",1,0.507,0.456,0.562,0,0,0,0,223015334.9,249406514.8,199101676.3,81270.16606,93941.1297,70019.03352,0.000364415,NA,NA,NA,NA,0,0,0,0,0,0,0,0,101817.6484,111151.9383,92484.71412,0.00045655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15814453.69,16742144.25,14993020.45,0.070911956,0,0,0,0,7976.547631,10217.60239,6090.271657,3.57668123331612e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,527503679.3,105823.8729,0.00024671,NA,NA,0,0,0,0,161312.6194,0.000354202,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34703212.61,0.072093416,0,0,13153.83932,2.80738889305569e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,5,NA,6,5,5,NA,NA,NA,NA,6,5,5,6,NA,NA,NA,NA,NA,5
"23266",23266,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/16/2023","33-230416",1,0.569,0.511,0.624,0,0,0,0,651913118.7,676668841.3,625871725.6,142909.6997,155542.0067,121987.4559,0.000219216,NA,NA,NA,NA,0,0,0,0,0,0,0,0,243509.1706,260002.9957,226992.0194,0.00037353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,62843225.56,64600074.54,61772859.67,0.096398161,0,0,0,0,15894.46508,20360.18132,11613.23008,2.43812628210181e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,509309729.1,80433.6595,0.000177083,NA,NA,0,0,0,0,109032.3153,0.000269344,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29174554.42,0.064056244,0,0,10514.5335,2.33112217544222e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23267",23267,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/18/2023","33-230418",1,0.489,0.349,0.614,0,0,0,0,429097058.9,478378226.7,373947943.6,66739.05946,75192.62228,58944.63929,0.000155534,NA,NA,NA,NA,0,0,0,0,0,0,0,0,86668.2582,96254.36379,77741.56661,0.000201978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20628399.84,22079361.09,18950407.72,0.048073972,0,0,0,0,9216.494545,12890.61358,6317.831938,2.1478810804757e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,508622564.7,70336.31201,0.000166689,NA,NA,0,0,0,0,80597.14664,0.000227181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28853898.25,0.06359,0,0,8870.273405,2.05711897312225e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23268",23268,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/20/2023","33-230420",1,1.051,0.973,1.129,0,0,0,0,502720067.8,528620369.2,479844310,62999.7105,72110.45561,54194.35024,0.000125318,NA,NA,NA,NA,0,0,0,0,0,0,0,0,53305.53333,61721.25151,45692.45663,0.000106034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,28999653.54,29737344.77,28315815.31,0.05768549,6056.386651,9855.953114,2043.13699,1.20472347118053e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,508622564.7,56028.70536,0.000143992,NA,NA,0,0,0,0,66069.39108,0.00017917,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29502028.69,0.069605452,0,0,6211.424194,1.24441021242164e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23269",23269,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/23/2023","33-230423",1,1.032,0.954,1.11,0,0,0,0,594050567.5,646516927.1,537984065.2,32153.90123,38729.61772,25800.55295,5.41265390397929e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,52402.46032,60675.37311,44214.04069,8.82121206287349e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4708.81577,8061.582305,2446.99616,7.92662447936459e-06,36933641.37,38766906.02,35107621.34,0.062172555,0,0,0,0,9417.778038,13844.3359,5633.634257,1.58534955678922e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14289.77857,19027.16033,9119.929429,2.40548184859317e-05,0,0,433241716,46000.64337,0.000125358,NA,NA,0,0,0,0,54647.45845,0.000137463,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28464367.13,0.069605452,0,0,3780.461811,7.2096997195449e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,6,NA,5,6,6,NA,NA,NA,NA,5,6,6,5,NA,NA,NA,NA,NA,6
"23270",23270,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/25/2023","33-230425",1,1.476,1.329,1.635,0,0,0,0,253745727.5,265632498.6,241866832.9,38347.34612,46189.67665,30205.62084,0.000151125,NA,NA,NA,NA,0,0,0,0,0,0,0,0,58234.38172,67775.25758,49634.3898,0.000229499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,22572791.16,23203897.23,21963619.11,0.08895831,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,437452781.1,39127.26817,0.000106963,NA,NA,0,0,0,0,54647.45845,0.000134103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33251317.2,0.080463996,0,0,3847.556309,7.2096997195449e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23271",23271,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/27/2023","33-230427",1,1.275,1.136,1.42,0,0,0,0,367908021.4,401873779.3,335501920.8,36654.87349,44141.58382,30457.49795,9.96305363251825e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,38400.73601,44463.51023,32059.12265,0.000104376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,33820656.7,34971842.62,32793927.25,0.091926935,0,0,0,0,2124.890889,3927.178306,0,5.77560359074246e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,433909660.5,39127.26817,0.000115565,NA,NA,0,0,0,0,65134.62938,0.000175258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31254854.13,0.080463996,0,0,8082.066935,1.58148421780608e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23272",23272,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","4/30/2023","33-230430",1,0.829,0.765,0.893,0,0,0,0,441730254.2,460782433.7,423408055.1,42379.58489,53545.78804,31219.98501,9.59399644815158e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,84767.04612,98149.63336,72660.77031,0.000191898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,39871069.01,40862878.78,39056608.61,0.090261123,0,0,0,0,14263.36982,20967.4604,9168.867631,3.22897734235854e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,379871541,43219.20895,0.000133014,NA,NA,0,0,0,0,68997.90163,0.000205109,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26467904.06,0.081751884,0,0,6900.52877,1.64632573169744e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,6,NA,5,6,6,NA,NA,NA,NA,5,6,6,5,NA,NA,NA,NA,NA,6
"23273",23273,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/2/2023","33-230502",1,1.049,0.947,1.147,0,0,0,0,492090705.8,564024120.2,417783748,87634.32696,105528.3034,72552.72433,0.000178086,NA,NA,NA,NA,0,0,0,0,0,0,0,0,193340.9732,221925.5902,170713.5601,0.000392897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23010264.32,26514020.53,21091672.4,0.046760209,0,0,0,0,12703.53188,16634.97882,9088.426658,2.58154273755477e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,433909660.5,47024.13081,0.000114641,NA,NA,0,0,0,0,72318.26793,0.000172466,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32233996.68,0.082741426,0,0,9407.885779,2.07420691955761e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23274",23274,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/4/2023","33-230504",1,1.082,0.946,1.212,0,0,0,0,329976347.6,338662224.1,321299834.9,48930.69584,59522.53643,39342.9078,0.000148285,NA,NA,NA,NA,0,0,0,0,0,0,0,0,63992.27706,71155.80829,57327.17946,0.00019393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,21790390.36,22808715.56,20899258.23,0.066036219,0,0,0,0,5873.163541,8063.310229,3977.87033,1.7798740984633e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,439033675.4,47024.13081,0.000113411,NA,NA,0,0,0,0,72318.26793,0.000172466,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30855130.57,0.077914926,0,0,12204.62121,2.55724133418936e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,5,NA,6,5,5,NA,NA,NA,NA,6,5,5,6,NA,NA,NA,NA,NA,5
"23275",23275,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/7/2023","33-230507",1,0.923,0.84,1.006,0,0,0,0,518318374.5,547887252.6,487468448,49762.1117,60807.79507,39097.47418,9.60068447229838e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,68195.4806,79991.82137,57621.89921,0.000131571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,49397026.7,51513224.58,47314881.62,0.09530248,0,0,0,0,9646.961918,14692.49779,5874.598767,1.86120392265475e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,464563048.9,62109.04483,0.000140793,NA,NA,0,0,0,0,108509.5769,0.000239466,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31689297.25,0.068070531,0,0,9407.885779,2.07420691955761e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23276",23276,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/9/2023","33-230509",1,0.991,0.916,1.068,0,0,0,0,383280066.4,415290178.6,355328606.9,24957.35095,31306.83585,19140.30214,6.51151811362432e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,47144.8695,59057.68138,36389.32364,0.000123004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,29684058.38,32433788.06,27383975.2,0.077447436,0,0,0,0,29067.77229,36052.07633,23050.31648,7.58395096407766e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,434355933.6,51077.97763,0.000126715,NA,NA,0,0,0,0,72522.00744,0.000179388,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38152330.59,0.079595378,0,0,9559.225812,2.30614233399704e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23277",23277,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/11/2023","33-230511",1,0.781,0.716,0.846,0,0,0,0,697760702.7,719565680.3,674422558.2,164410.9984,184070.0984,146207.8612,0.000235627,NA,NA,NA,NA,0,0,0,0,0,0,0,0,390842.9462,432367.4977,355959.6401,0.000560139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,42373569.06,44342493.79,40626704.41,0.060727939,0,0,0,0,4368.638381,6653.546415,2678.816135,6.26094069825711e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,452138300.8,51559.5022,0.000115745,NA,NA,0,0,0,0,83339.54079,0.000188374,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44723320.03,0.092786793,0,0,9728.805153,2.20006309718319e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,4,NA,5,4,4,NA,NA,NA,NA,5,4,4,5,NA,NA,NA,NA,NA,4
"23278",23278,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/14/2023","33-230514",1,1.437,1.296,1.569,0,0,0,0,401469359.9,413702862.1,389246678.6,54541.12536,62953.05066,46914.74436,0.000135854,NA,NA,NA,NA,0,0,0,0,0,0,0,0,85378.26464,95795.65619,75745.66592,0.000212664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,42399364.32,44576320.66,40589359.83,0.105610461,0,0,0,0,13157.55198,22966.94207,4162.50063,3.27734898087305e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,407125531.4,51618.02418,0.000136112,NA,NA,0,0,0,0,82110.76761,0.000212168,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38152330.59,0.090552627,0,0,7969.363974,1.78835981290684e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23279",23279,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/16/2023","33-230516",1,1.512,1.375,1.649,0,0,0,0,436627167.8,452410358,420857629.5,50375.26955,63998.79594,37478.05338,0.000115374,NA,NA,NA,NA,0,0,0,0,0,0,0,0,96444.87712,108661.0449,85107.38626,0.000220886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,50932008.44,52879756.85,49182444.35,0.116648739,0,0,0,0,6381.901565,10193.59902,3664.779778,1.46163638802177e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,458315953.2,51618.02418,0.000136112,NA,NA,0,0,0,0,82110.76761,0.000212168,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41874426.61,0.090100973,0,0,5453.076861,1.04415620029778e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23280",23280,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/18/2023","33-230518",1,1.527,0.924,2.107,0,0,0,0,317853541.6,426907908.4,205944559.4,49937.67763,60590.73165,39761.93271,0.000157109,NA,NA,NA,NA,0,0,0,0,0,0,0,0,64509.16108,71402.4712,57889.81647,0.000202952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,28161818.52,31260313.56,25728722.12,0.088599983,0,0,0,0,1616.812787,2768.00514,840.1992994,5.08665965626375e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,385316689.8,49497.71123,0.000118943,NA,NA,0,0,0,0,70798.14922,0.000184482,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37137176.43,0.090100973,0,0,5138.597345,1.35683973909279e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23281",23281,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/21/2023","33-230521",1,1.291,1.116,1.45,0,0,0,0,536851331.9,574514625.1,495527091.8,48180.18652,56514.33081,40709.93959,8.9745863806545e-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,62507.02193,71933.53076,53943.31674,0.000116433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40850346.45,42164538.2,39467430.62,0.076092475,3905.923001,8008.420968,0,7.2756138774864e-06,5608.690636,8958.581895,2724.098545,1.04473814304587e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,429127023.8,44302.63331,0.000103574,NA,NA,0,0,0,0,56255.17736,0.000152405,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28500708.18,0.073521412,0,0,3550.234419,1.005013498898e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
"23282",23282,"Santa Cruz","California","CA","Santa Cruz County, CA","City of Santa Cruz WTF - County Influent",95060,160000,"06087","5/23/2023","33-230523",1,0.749,0.612,0.916,0,0,0,0,218982288.8,258447943.8,186815857.3,23124.98489,28064.40223,18134.97325,0.000105602,NA,NA,NA,NA,0,0,0,0,0,0,0,0,30182.20555,35613.26841,24318.23007,0.000137829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12234929.5,12942376.89,11518726.55,0.055871777,0,0,0,0,3425.199834,4790.635653,2329.831559,1.56414468621074e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,376615577.5,35365.06907,8.68774196001728e-05,NA,NA,0,0,0,0,47684.91645,0.000131093,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18962235.87,0.054302682,0,0,2856.397313,9.39068531414405e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,2,6,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,6
